Symbol,DaysBetterThanSP,daysProfit,Year,Month,Day,dayOfWeek,NameLength,LastSale,MarketCap,Sector,Industry,CEOAge,CEOGender,City,stateCountry,netIncome,employees,IPOafterXYears,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,MarketYearTrend,USACompany,FiscalMonth,Profitable,Safe,HomeRun
MELR,85,261,2014,10,22,2,21,20.0,52014860.0,Finance,Major Banks,52,male, Melrose, MA,1800000.0,27,0,-0.258152733,-0.9240301190000001,-0.431580553,0.5891500510000001,Yes,Dec,1,0,0
MET,131,262,2000,4,5,2,13,47.39,49126497363.0,Finance,Life Insurance,66,male, New York, NY,5000000000.0,49000,1,0.534116809,1.261472623,1.4498788390000001,2.046946669,Yes,Dec,1,1,0
MFC,112,237,1999,9,24,4,23,18.67,37025311120.0,Finance,Life Insurance,48,male, Toronto, Canada,2100000000.0,34300,0,-2.283068992,-2.030849963,-1.8866378119999998,0.17831467399999998,No,Dec,1,0,0
MFG,103,18,2006,11,8,2,28,3.65,46290440720.0,Finance,Major Banks,65,male, Tokyo, Japan,603540000000.0,59179,3,1.442390368,1.594849965,2.021050685,2.7129885369999998,No,Mar,0,0,0
MFNC,52,44,2000,3,17,4,30,15.82,103034236.2,Finance,Major Banks,65,male, Manistique, MI,5480000.0,221,26,2.642013076,1.411055409,1.466176655,2.058437571,Yes,Dec,0,0,0
MFSF,105,184,1999,12,30,3,26,36.9,316414621.8,Finance,Major Banks,52,male, Muncie, IN,12320000.0,422,0,1.682154275,1.524681137,2.0363175,2.393273801,Yes,Dec,1,0,0
MG,128,93,2009,10,8,3,17,20.27,573675418.5,Consumer Services,Military/Government/Technical,57,male, Princeton Junction, NJ,-2180000.0,6000,31,0.972577685,1.258716338,1.666042315,1.908286896,Yes,Dec,0,0,0
MGEN,94,1,2014,6,18,2,26,6.64,200342651.0,Health Care,Medical Specialities,53,male, Boulder, CO,-26520000.0,65,7,1.4778054180000002,2.1498720330000003,2.310856115,1.879479853,Yes,Dec,0,0,0
MGLN,131,262,2004,1,5,0,21,108.8,2646466432.0,Health Care,Hospital/Nursing Management,64,male, Scottsdale, AZ,110210000.0,10700,35,1.798652155,2.587023024,2.5030692759999997,1.932509113,Yes,Dec,1,1,0
MGNX,124,125,2013,10,10,3,17,24.2,1018671218.0,Health Care,Major Pharmaceuticals,64,male, Rockville, MD,-19630000.0,330,13,0.058271622,0.579710159,1.055660733,1.286686159,Yes,Dec,0,0,0
MGP,122,261,2016,4,20,2,25,27.66,7358415192.0,Consumer Services,Real Estate Investment Trusts,52,male, Las Vegas, NV,41780000.0,800,1,1.9880175740000001,1.590634048,1.205395608,0.9105492629999999,Yes,Dec,1,0,0
MGYR,106,262,2006,1,24,1,20,12.16,70780271.36,Finance,Savings Institutions,50,male, New Brunswick, NJ,1420000.0,105,1,-0.44394522,0.516083484,1.081664735,1.587123836,Yes,Sep,1,0,0
MHLD,111,1,2008,5,6,1,21,7.05,586193308.4,Finance,Property-Casualty Insurers,61,male, Hamilton, Bermuda,-169920000.0,219,1,1.5922285930000002,2.083689126,0.42841115799999996,-0.41086095200000006,No,Dec,0,0,0
MICT,5,250,2004,6,25,4,35,1.47,12771590.79,Capital Goods,Electrical Products,46,male, Montvale, NJ,-3260000.0,76,2,0.527420962,0.6773546429999999,0.401095734,1.014244477,Yes,Dec,1,0,0
MIK,133,232,2014,6,27,4,28,18.44,3354836462.0,Consumer Services,Recreational Products/Toys,58,male, Irving, TX,388980000.0,49000,41,1.189227641,1.686549464,2.016128132,1.833732186,Yes,Jan,1,1,0
MIME,140,168,2015,11,19,3,16,37.41,2162734500.0,Technology,Computer Software: Prepackaged Software,41,male, London, the United Kingdom,-5440000.0,957,12,0.35453673,1.256160043,0.477076559,0.378934121,No,Mar,1,1,0
MINDP,95,21,2016,6,14,1,24,23.4579,0.0,Technology,Diversified Commercial Services,62,male, Huntsville, TX,-21070000.0,197,29,-0.390398291,0.210468527,0.813420513,0.642116849,Yes,Jan,0,0,0
MITL,111,4,2010,4,22,3,26,9.63,1158742510.0,Technology,Radio And Television Broadcasting And Communications Equipment,53,male, Ottawa, Canada,-48300000.0,3820,38,1.422661414,1.575098044,2.136355075,1.725716641,No,Dec,0,0,0
MKGI,3,262,2008,4,10,3,19,3.45,10845495.9,Consumer Services,Transportation Services,58,male, Weston, FL,-7100000.0,9,0,0.8756908999999999,0.503740621,-0.6800036309999999,-1.301135886,Yes,Feb,1,0,1
MKSI,120,239,1999,3,30,1,21,118.05,6432397764.0,Capital Goods,Industrial Machinery/Components,60,male, Andover, MA,339130000.0,4923,38,0.74047109,1.6194166719999998,1.263031706,1.874084035,Yes,Dec,1,0,1
MKTX,109,91,2004,11,5,4,26,204.4,7691417882.0,Finance,Investment Bankers/Brokers/Service,57,male, New York, NY,148090000.0,429,4,2.379026108,2.6152449630000003,2.764843048,1.9282577719999998,Yes,Dec,0,0,0
MLNT,125,251,2012,2,3,4,26,6.95,217852295.3,Health Care,Major Pharmaceuticals,46,male, New Haven, CT,-58920000.0,300,12,2.2185945609999997,1.9903260969999998,2.198103427,1.1856235659999999,Yes,Dec,1,0,0
MLNX,123,105,2007,2,8,3,27,78.35,4057067989.0,Technology,Semiconductors,56,male, Yokeneam, Israel,-19430000.0,2723,8,1.437884985,1.884504364,1.477248354,1.974336585,No,Dec,0,0,0
MLVF,52,75,2008,5,20,1,21,24.65,162016660.6,Finance,Banks,54,male, Paoli, PA,5820000.0,81,-4,0.8199710790000001,1.386208799,0.448404562,-0.427688326,Yes,Sep,0,0,0
MMAC,99,220,1996,8,30,4,27,27.2,153698686.4,Finance,Real Estate,54,male, Baltimore, MD,18970000.0,216,0,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
MMDM,63,160,2017,6,7,2,30,9.93,256938750.0,Finance,Business Services,55,male, Atlanta, GA,-32.0,3,3,1.3572938490000002,1.998338085,1.7402301759999999,1.80097764,Yes,Mar,1,0,0
MMDMU,55,246,2017,5,12,4,30,10.6,0.0,Finance,Business Services,55,male, Atlanta, GA,-32.0,3,3,0.70222066,1.286598127,1.273699151,1.651750487,Yes,Mar,1,0,0
MMLP,137,261,2002,11,1,4,30,14.3,550550000.0,Energy,Oil Refining/Marketing,64,male, Kilgore, TX,16750000.0,748,0,1.07972004,0.512258064,-0.409832309,-1.14158849,Yes,Dec,1,1,0
MMP,137,262,2001,2,6,1,32,64.55,14729997578.0,Energy,Natural Gas Distribution,54,male, Tulsa, OK,869530000.0,1802,1,0.438270902,0.35078203399999996,-0.616869142,-1.0436037009999999,Yes,Dec,1,1,0
MMS,109,251,1997,6,13,4,13,69.41,4527152585.0,Miscellaneous,Business Services,52,male, Reston, VA,209430000.0,20400,22,2.8226026280000003,2.212928329,2.8008979889999996,2.884031575,Yes,Sep,1,0,0
MMYT,110,255,2010,8,12,3,18,34.85,3194968995.0,Consumer Services,Transportation Services,46,female, Gurgaon, India,-110170000.0,3426,10,-0.987991583,-0.196392,-0.818742275,-0.344808626,No,Mar,1,0,0
MN,113,241,2011,11,18,4,22,3.35,51132942.75,Finance,Investment Managers,53,male, Fairport, NY,3520000.0,433,41,-1.353459219,0.37318781799999995,-0.391046448,-0.8338589470000001,Yes,Dec,1,0,0
MNGA,63,262,2008,10,14,1,20,0.7837,79306.5215,Technology,Industrial Machinery/Components,47,male, Tarpon Springs, FL,-11020000.0,36,3,-1.124167153,-2.293051724,-2.7619097839999998,-3.1900205839999995,Yes,Dec,1,0,1
MNK,137,229,2013,6,17,0,16,13.86,1197328338.0,Health Care,Major Pharmaceuticals,55,male, Staines-Upon-Thames, the United Kingdom,1770000000.0,3900,146,-0.133261253,0.920589045,1.337380625,1.795830354,No,Dec,1,1,0
MNKD,122,148,2004,7,28,2,20,1.65,226068732.5,Health Care,Major Pharmaceuticals,40,male, Westlake Village, CA,-117330000.0,250,13,-1.023293462,-1.15641842,-1.531065492,0.167640671,Yes,Dec,1,0,0
MNLO,30,52,2018,1,25,3,23,9.51,218520761.0,Health Care,Major Pharmaceuticals,50,male, Redwood City, CA,-29080000.0,32,7,1.4824493109999999,2.152485382,2.409181214,2.766447737,Yes,Dec,0,0,0
MNOV,93,76,2006,12,7,3,16,11.83,485675728.7,Health Care,Major Pharmaceuticals,65,male, San Diego, CA,-11160000.0,9,6,0.988894245,1.332735785,1.637502085,2.410242389,Yes,Dec,0,0,0
MNTA,123,259,2004,6,22,1,29,19.55,1502580782.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),56,male, Cambridge, MA,-88100000.0,279,3,0.759965082,0.769381293,0.444520639,1.036949317,Yes,Dec,1,0,0
MNTX,75,105,2005,2,15,1,27,11.99,199782008.1,Technology,Industrial Machinery/Components,64,male, Bridgeview, IL,-7070000.0,561,12,1.6175246769999998,1.5295889459999998,1.3871441530000002,1.9749589369999998,Yes,Dec,0,0,0
MOBL,122,68,2014,6,12,3,16,4.9,492747018.4,Technology,Computer Software: Prepackaged Software,50,male, Mountain View, CA,-56300000.0,884,7,0.710775275,1.602791492,1.817218609,1.647278105,Yes,Dec,0,0,0
MODN,116,68,2013,3,20,2,13,17.3,510057976.0,Technology,"Computer Software: Programming, Data Processing",59,male, Redwood Shores, CA,-39550000.0,864,14,1.168504926,1.541473905,1.953551564,2.267739493,Yes,Sep,0,0,0
MOFG,74,255,2001,1,2,1,32,32.85,401927634.0,Finance,Major Banks,63,male, Iowa City, IA,18700000.0,610,-7,-1.4232226680000002,-1.871826285,-2.015592481,-2.47837261,Yes,Dec,1,0,0
MOH,128,261,2003,7,2,2,21,83.13,4984341875.0,Health Care,Medical Specialities,60,male, Long Beach, CA,-512000000.0,20000,23,0.47607712700000004,1.287931948,1.688759321,2.018344667,Yes,Dec,1,0,0
MOMO,117,82,2014,12,11,3,9,34.39,4910702511.0,Technology,Computer Software: Prepackaged Software,35,male, Beijing, China,319650000.0,800,3,-1.415000148,0.651402566,1.11516473,1.4878205130000002,No,Dec,0,0,0
MON,134,262,2000,10,18,2,16,125.7,55469397166.0,Basic Industries,Agricultural Chemicals,59,male, St Louis, MO,2250000000.0,23300,99,-1.834967205,-2.600301994,-2.81753695,-1.7688622999999999,Yes,Aug,1,1,0
MOSC,9,1,2017,12,11,0,24,9.72,99382130.28,Finance,Business Services,45,male, New York, NY,-21668.0,800,0,1.720468752,2.1038730009999997,2.257270061,2.257272276,Yes,Dec,0,0,0
MOSY,114,243,2001,6,28,3,11,1.33,10843254.59,Technology,Semiconductors,71,male, San Jose, CA,-10670000.0,24,10,-0.659861967,-0.11748323599999999,-0.45084549100000004,-1.0680962920000001,Yes,Dec,1,0,0
MOXC,60,261,2014,4,11,4,12,2.93,196331093.1,Technology,"Computer Software: Programming, Data Processing",31,andy, Shenzhen, China,-13690000.0,101,4,-2.58056629,-0.6736933959999999,0.045500757,0.911201158,No,Sep,1,0,0
MPB,28,210,1997,5,7,2,16,35.3,216072817.9,Finance,Major Banks,51,male, Millersburg, PA,7090000.0,277,6,1.525429495,1.3539266419999998,1.732994921,1.732994921,Yes,Dec,1,0,0
MPC,133,152,2011,6,23,3,30,77.52,36774776056.0,Energy,Integrated oil Companies,63,male, Findlay, OH,3430000000.0,43800,0,-0.561422716,-1.459270302,-0.916718765,0.609116652,Yes,Dec,1,1,0
MPLX,127,261,2012,10,26,4,7,33.76,26801401089.0,Energy,Natural Gas Distribution,63,male, Findlay, OH,794000000.0,4300,0,-1.7050770569999998,-0.513111317,0.5711110660000001,0.91895144,Yes,Dec,1,0,0
MPW,112,68,2005,7,8,4,30,12.62,4602449196.0,Consumer Services,Real Estate Investment Trusts,53,male, Birmingham, AL,288380000.0,66,2,1.187950914,1.3478615409999999,1.327098543,1.210580165,Yes,Dec,0,0,0
MPWR,123,127,2004,11,19,4,30,122.01,5140554846.0,Technology,Semiconductors,57,male, San Jose, CA,65200000.0,1534,7,0.7928445909999999,1.7733188009999998,2.099438836,1.942268585,Yes,Dec,0,0,0
MPX,100,66,2001,2,28,2,27,14.08,487322823.7,Capital Goods,Marine Transportation,73,male, Atlanta, GA,18710000.0,891,0,-1.7187548430000001,-2.469440335,-2.012528838,-2.49736907,Yes,Dec,0,0,0
MRAM,116,179,2016,10,7,4,27,8.3,138184384.3,Technology,Semiconductors,51,male, Chandler, AZ,-21100000.0,118,8,-0.063932685,-0.7505149870000001,0.647988253,1.045989207,Yes,Dec,1,0,1
MRC,137,259,2012,4,12,3,15,18.37,1694577096.0,Capital Goods,Industrial Machinery/Components,58,male, Houston, TX,50000000.0,3580,6,-0.8142860279999999,0.7502589059999999,1.253664476,1.40645012,Yes,Dec,1,1,0
MRCY,103,248,1998,1,30,4,19,45.91,2214817307.0,Capital Goods,Electrical Products,49,male, Andover, MA,24880000.0,1159,17,1.238122703,1.3871864859999998,1.5273733580000002,1.262949942,Yes,Jun,1,0,0
MRIN,109,4,2013,3,22,4,27,7.0,40235475.0,Technology,EDP Services,50,male, San Francisco, CA,-31490000.0,433,7,0.963436414,1.41974019,1.845794229,2.183310862,Yes,Dec,0,0,0
MRLN,129,251,2003,11,12,2,30,28.95,359950606.7,Finance,Major Banks,59,male, Mount Laurel, NJ,24660000.0,330,0,1.454708342,1.612428445,1.758628695,1.6898843819999998,Yes,Dec,1,0,0
MRNS,117,169,2014,7,31,3,29,4.9,198551454.5,Health Care,Major Pharmaceuticals,61,male, Radnor, PA,-18900000.0,16,11,-3.612448606,-0.179197965,0.6617778870000001,1.159053656,Yes,Dec,1,0,0
MRSN,99,196,2017,6,28,2,26,16.81,384039848.0,Health Care,Major Pharmaceuticals,53,female, Cambridge, MA,-38710000.0,78,16,0.8774970390000001,1.35766116,1.504022769,1.667515645,Yes,Dec,1,0,0
MRT,122,196,2016,9,29,3,30,10.11,322374375.2,Consumer Services,Real Estate Investment Trusts,64,male, Nashville, TN,20160000.0,12,2,-0.436835782,-0.36577922799999996,0.673582598,1.065648815,Yes,Dec,1,0,0
MRTX,13,61,2009,9,9,2,25,30.95,895697983.0,Health Care,Major Pharmaceuticals,59,male, San Diego, CA,-70430000.0,51,14,1.4426894890000002,1.453899836,1.669694663,1.122097122,Yes,Dec,0,0,0
MRVL,119,96,2000,6,27,1,29,21.76,10803840000.0,Technology,Semiconductors,43,male, Hamilton, Bermuda,433140000.0,3749,5,-0.22896246899999997,0.055593236,0.39187234600000004,0.9192728920000001,No,Jan,0,0,0
MSBF,74,12,2007,1,5,4,19,18.0,102361176.0,Finance,Savings Institutions,50,male, Millington, NJ,2720000.0,800,3,-1.27473281,0.70136433,1.1566369109999999,1.829050351,Yes,Dec,0,0,0
MSBI,133,259,2016,5,24,1,28,32.09,757762285.2,Finance,Major Banks,65,male, Effingham, IL,15960000.0,840,28,0.7370975359999999,0.7920353520000001,0.900924898,0.6445669310000001,Yes,Dec,1,1,0
MSCI,129,232,2007,11,15,3,8,149.18,13407838627.0,Miscellaneous,Business Services,59,male, New York, NY,303970000.0,3038,9,-1.7231812430000002,-1.295227738,-1.492828135,-0.36901599799999996,Yes,Dec,1,0,0
MSG,124,37,2015,9,17,3,33,242.72,5717258920.0,Consumer Services,Services-Misc. Amusement & Recreation,62,male, New York, NY,-72720000.0,13000,0,0.457642692,-0.8508353999999999,-1.472494554,-1.014780427,Yes,Jun,0,0,0
MSGN,131,189,2010,1,25,0,17,22.7,1708973677.0,Consumer Services,Television Services,58,female, New York, NY,167460000.0,788,1,-2.174606905,-0.313140099,0.561477181,1.088134196,Yes,Jun,1,1,0
MSTR,111,260,1998,6,11,3,26,132.36,1515124126.0,Technology,Computer Software: Prepackaged Software,52,male, Vienna, VA,17640000.0,2216,9,-0.962797985,-0.753678547,0.7204039729999999,1.3730068690000001,Yes,Dec,1,0,0
MTCH,134,186,2015,11,19,3,17,46.16,12696429585.0,Technology,"Computer Software: Programming, Data Processing",47,female, Dallas, TX,355800000.0,1400,6,0.35453673,1.256160043,0.477076559,0.378934121,Yes,Dec,1,1,0
MTD,109,261,1997,11,14,4,34,570.76,14526097700.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,50,male, Columbus, OH,375970000.0,15400,6,-0.23697377600000002,-0.367543819,0.30183224,1.030347865,Yes,Dec,1,0,0
MTDR,108,34,2012,2,2,3,25,31.39,3429318168.0,Energy,Oil & Gas Production,64,male, Dallas, TX,125870000.0,217,9,1.400516525,1.618717194,1.90195533,0.8843442109999999,Yes,Dec,0,0,0
MTEX,96,125,1999,2,16,1,23,17.8,48403023.8,Consumer Durables,Specialty Chemicals,54,male, Coppell, TX,-1790000.0,252,6,-0.273308799,0.6766028390000001,1.1486085959999999,1.686730985,Yes,Dec,0,0,1
MTFB,111,261,2016,11,18,4,13,9.95,12730537.45,Health Care,Major Pharmaceuticals,55,male, New York, NY,-34800000.0,8,2,1.389414776,1.188614642,1.082172006,1.218268763,Yes,Dec,1,0,0
MTGE,139,180,2011,8,4,3,21,17.7,810619059.9,Consumer Services,Real Estate Investment Trusts,52,male, Bethesda, MD,161340000.0,7,0,-3.218816622,-3.67179406,-4.39736777,-0.612391086,Yes,Dec,1,1,0
MTGEP,128,257,2014,5,19,0,21,25.6584,51316800.0,Consumer Services,Real Estate Investment Trusts,52,male, Bethesda, MD,161340000.0,7,3,0.68552056,1.156276334,1.3486944580000002,1.4085432430000002,Yes,Dec,1,0,0
MTN,109,185,1997,2,4,1,18,225.47,9127487137.0,Consumer Services,Services-Misc. Amusement & Recreation,49,male, Broomfield, CO,210550000.0,34000,40,1.512747256,2.0311509830000003,2.0311509830000003,2.0311509830000003,Yes,Jul,1,0,0
MTOR,120,43,2000,7,10,0,13,21.03,1875550939.0,Capital Goods,Auto Parts:O.E.M.,57,male, Troy, MI,325000000.0,8200,0,0.960769641,1.017794123,0.9176184340000001,1.261086745,Yes,Sep,0,0,0
MTSI,125,39,2012,3,15,3,41,17.525,1128709419.0,Technology,Semiconductors,55,male, Lowell, MA,-150420000.0,1800,3,2.474793349,1.7686930319999998,1.954946139,1.867536801,Yes,Sep,0,0,0
MTSL,96,103,1997,5,21,2,33,1.76,5135771.52,Public Utilities,Telecommunications Equipment,48,male, Ra'anana, Israel,-5190000.0,93,2,1.0616222359999998,1.746343575,2.143455457,2.143455457,No,Dec,0,0,0
MULE,128,140,2017,3,17,4,14,44.32,5909908681.0,Technology,Computer Software: Prepackaged Software,52,male, San Francisco, CA,-79980000.0,1188,11,0.79072221,1.4654596880000001,1.6744261569999999,2.1512920909999997,Yes,Dec,1,0,0
MUX,32,0,1998,11,12,3,18,2.07,697768144.2,Basic Industries,Precious Metals,65,male, Toronto, Canada,-10630000.0,535,19,0.8595788240000001,1.443549624,0.602722057,0.9258530640000001,No,Dec,0,0,0
MVBF,0,0,2003,9,9,1,19,19.75,209146654.0,Finance,Major Banks,56,male, Fairmont, WV,7580000.0,800,-1,1.291974199,2.014400744,1.337167851,1.8337339780000002,Yes,Dec,0,0,0
MVIS,107,199,1996,8,27,1,17,1.3,102196900.0,Capital Goods,Industrial Machinery/Components,58,male, Redmond, WA,-24240000.0,113,3,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
MYOK,125,205,2015,10,29,3,15,49.1,1763850577.0,Health Care,Major Pharmaceuticals,44,male, South San Francisco, CA,-45950000.0,102,3,1.469160399,1.262097345,0.5332461310000001,0.578599772,Yes,Dec,1,0,0
MYOS,7,261,2010,2,24,2,25,1.25,8101123.75,Health Care,Major Pharmaceuticals,59,male, Cedar Knolls, NJ,-4059999.9999999995,10,3,1.15222706,-0.11983457199999999,0.582623529,1.012272755,Yes,Dec,1,0,1
MYRG,111,75,2008,8,12,1,15,31.1,512138441.4,Basic Industries,Water Supply,53,male, Rolling Meadows, IL,21150000.0,5275,13,1.1147445679999999,-0.45999335,-0.8811415220000001,-1.2769442640000002,Yes,Dec,0,0,0
MYSZ,42,3,2016,7,25,0,13,1.45,42261594.15,Technology,Computer Software: Prepackaged Software,47,male, Airport City, Israel,-19440000.0,20,17,0.9387129790000001,1.955575136,1.584768991,1.813112953,No,Dec,0,0,0
MZOR,130,262,2013,5,28,1,19,61.65,1040745400.0,Health Care,Medical/Dental Instruments,49,male, Caesarea, Israel,-44670000.0,800,12,0.965725602,1.783101269,1.878237486,2.241922604,No,Dec,1,1,0
NAKD,1,262,2009,12,16,2,22,1.45,14996176.95,Consumer Non-Durables,Apparel,70,female, New York, NY,-10800000.0,14,4,0.754113156,1.220537785,1.228086963,1.560699174,Yes,Jan,1,0,0
NAOV,25,245,2015,5,28,3,18,4.75,18695358.75,Health Care,Industrial Specialties,59,male, Melville, NY,-5810000.0,12,12,0.616583267,1.150270449,1.3027324470000001,1.513904081,Yes,Dec,1,0,0
NAUH,36,215,2007,12,28,4,43,1.06,25790768.84,Consumer Services,Other Consumer Services,50,male, Rapid City, SD,-6280000.0,880,0,-0.066603516,-0.412536722,-0.353429262,0.052885724,Yes,May,1,0,0
NAVI,125,262,2014,4,17,3,19,13.39,3526771774.0,Finance,Investment Bankers/Brokers/Service,54,male, Wilmington, DE,292000000.0,6700,1,0.280783946,0.743349225,1.1907088829999999,1.41120442,Yes,Dec,1,0,0
NBEV,88,9,2014,8,7,3,29,1.88,66122267.72,Consumer Non-Durables,Beverages (Production/Distribution),55,male, Denver, CO,-3540000.0,162,4,-2.190807082,-0.914807721,0.20936303399999998,0.8969643709999999,Yes,Dec,0,0,0
NBIX,99,43,1996,5,23,3,28,75.3,6768119269.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),58,male, San Diego, CA,-142540000.0,400,4,0.0,0.0,0.0,0.0,Yes,Dec,0,0,0
NBRV,115,3,2015,9,18,4,24,4.9,179910144.4,Health Care,Major Pharmaceuticals,61,male, Dublin, Ireland,-54730000.0,800,-2,-0.057172485999999995,-1.268289985,-1.988677576,-1.53292326,No,Dec,0,0,0
NCBS,77,158,2013,9,3,1,23,56.56,551016569.6,Finance,Major Banks,59,male, Green Bay, WI,33150000.0,535,13,-0.9492784390000001,-0.375381936,0.356506704,1.06217232,Yes,Dec,1,0,0
NCI,122,261,1996,10,4,4,25,21.1,950924228.9,Consumer Services,Professional Services,55,female, Chicago, IL,74950000.0,6130,0,0.0,0.0,0.0,0.0,Yes,Dec,1,0,0
NCLH,128,261,2013,1,18,4,35,53.44,12219736452.0,Consumer Services,Marine Transportation,62,male, Miami, FL,759870000.0,31000,3,1.5391468000000001,2.134142125,2.087646549,2.145675485,Yes,Dec,1,0,0
NCMI,121,186,2007,2,8,3,24,5.78,456634808.4,Consumer Services,Advertising,52,male, Centennial, CO,2500000.0,572,1,1.437884985,1.884504364,1.477248354,1.974336585,Yes,Dec,1,0,0
NCNA,63,76,2017,9,28,3,10,23.88,181404539.4,Health Care,Major Pharmaceuticals,48,male, Edinburgh, the United Kingdom,-29730000.0,800,9,1.222265002,1.756528682,1.742966545,1.5092486040000002,No,Dec,0,0,0
NCOM,132,262,2015,3,19,3,29,44.6,768329685.8,Finance,Major Banks,54,male, Birmingham, AL,20070000.0,433,2,-0.062379319,0.769469662,1.013045922,1.4639867290000002,Yes,Dec,1,1,0
NCR,104,172,1996,12,11,2,15,31.55,3740919152.0,Miscellaneous,Office Equipment/Supplies/Services,54,male, Duluth, GA,237000000.0,34000,112,-1.579782765,-1.579782765,-1.579782765,-1.579782765,Yes,Dec,1,0,0
NCSM,136,141,2017,4,28,4,29,17.89,798450396.9,Energy,Oilfield Services/Equipment,53,male, Houston, TX,2049999.9999999998,363,5,1.516558435,1.160790809,1.263619462,1.7397244809999999,Yes,Dec,1,1,0
NCTY,125,205,2004,12,15,2,12,0.4812,12408237.64,Miscellaneous,Business Services,46,male, Shanghai, China,-101650000.0,354,5,2.324462995,1.76605307,2.3079233009999998,2.861981407,No,Dec,1,0,0
NDLS,129,254,2013,6,28,4,17,7.4,304355488.0,Consumer Services,Restaurants,39,male, Broomfield, CO,-37480000.0,9600,18,-0.721094137,-0.09012638199999999,0.752061056,1.3503444,Yes,Dec,1,0,0
NDRO,125,35,2011,11,3,3,20,3.45,113850000.0,Energy,Oil & Gas Production,41,male, Austin, TX,44740000.0,800,0,1.1145000170000001,1.845996587,0.162222612,-0.075950627,Yes,Dec,0,0,0
NEBU,0,0,2018,3,6,1,30,9.65,0.0,Finance,Business Services,47,male, San Francisco, CA,-3068.0,3,1,0.67530971,0.08660336699999999,0.88057429,1.4744743880000002,Yes,Dec,0,0,0
NEBUU,23,61,2018,1,10,2,30,10.04,0.0,Finance,Business Services,47,male, San Francisco, CA,-3068.0,3,1,1.885191447,2.155725831,2.262731069,2.47251935,Yes,Dec,0,0,0
NEO,88,219,1999,11,10,2,17,9.05,728589200.7,Health Care,Precision Instruments,61,male, Fort Myers, FL,-84600.0,1000,1,1.3196876659999999,1.5487791340000001,1.152295429,1.2541333159999999,Yes,Dec,1,0,1
